trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
175,False,"{'a': 0.5, 'e': 0.00015846132511575126}",20,10,17.259305085854358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.0001507330750954765}",20,14,9.775662807982329,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.00014338173627629318}",25,0,37.847986966086594,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.5, 'e': 0.0001363889264820114}",25,15,15.311601599655411,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.0001297371600457538}",20,6,23.627018298867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.00012340980408667956}",20,9,19.728579900327638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.00011739103691911796}",20,16,8.416127530550492,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.00011166580849011478}",25,11,20.713479996533778,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.00010621980274645875}",25,0,37.0009013471187,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.00010103940183709324}",20,0,28.652608657284375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
185,False,"{'a': 0.5, 'e': 9.6111652061394695e-05}",20,0,25.80480834225462,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 9.142423147817327e-05}",25,0,38.84274296243767,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
187,False,"{'a': 0.5, 'e': 8.6965419094402918e-05}",30,12,31.20459437478251,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 8.2724065556632228e-05}",20,16,8.37149667577253,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 7.868956527179456e-05}",20,13,13.902912009624362,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 7.4851829887700598e-05}",20,7,23.024914335430612,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 7.1201263066902732e-05}",25,13,22.262988180772414,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 6.7728736490853776e-05}",20,2,27.587231750944863,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 6.4425567034355417e-05}",30,7,39.7008147541716,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 6.1283495053222024e-05}",20,8,20.016226867722608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 5.8294663730868811e-05}",20,0,28.50059138909759,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 5.5451599432176945e-05}",25,10,26.08901669835647,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.5, 'e': 5.2747193015513757e-05}",25,14,16.839578813081136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 5.0174682056175283e-05}",35,0,47.35899265825424,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
199,False,"{'a': 0.5, 'e': 4.7727633936801882e-05}",25,0,43.03009716272315,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
200,False,"{'a': 0.5, 'e': 4.5399929762484854e-05}",20,16,6.9396274278273165,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 4.3185749060341275e-05}",25,0,33.58944658778864,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
202,False,"{'a': 0.5, 'e': 4.1079555225300649e-05}",20,3,24.651835220406568,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 3.9076081675708077e-05}",20,4,23.724481037659363,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.5, 'e': 3.7170318684126666e-05}",20,0,29.987145287597183,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
205,False,"{'a': 0.5, 'e': 3.5357500850409981e-05}",20,7,23.476673948083057,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 3.3633095185718968e-05}",20,11,14.055234748968395,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 3.1992789777689165e-05}",20,8,21.821767006008393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 3.0432483008403625e-05}",20,0,30.16368108692062,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
209,False,"{'a': 0.5, 'e': 2.8948273298211517e-05}",25,16,14.710074009130876,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 2.7536449349747158e-05}",25,15,8.41784243269944,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 2.6193480867753031e-05}",20,9,17.472737946583557,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.5, 'e': 2.491600973150316e-05}",20,6,27.25231750380255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 2.3700841597751968e-05}",20,8,4.0161519160159935,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 2.254493791321217e-05}",20,3,-15.170690590799055,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
215,False,"{'a': 0.5, 'e': 2.1445408316589164e-05}",25,9,30.531032223459853,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 2.0399503411171922e-05}",25,19,7.018859190105098,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 1.9404607889909406e-05}",20,12,14.697652745592567,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 1.8458233995780558e-05}",25,18,12.726157802045636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 1.7558015301105842e-05}",35,14,34.31481180827579,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 1.6701700790245659e-05}",20,14,13.88995673918879,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 1.5887149230888489e-05}",20,9,19.055703724597983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 1.5112323819855006e-05}",20,12,14.745371710127316,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 1.4375287090029125e-05}",20,3,27.263929974653685,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 1.3674196065680938e-05}",20,0,32.473825624728285,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 1.300729765406762e-05}",25,13,20.055885203640585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 1.2372924261788221e-05}",30,18,22.547585967946993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 1.1769489624931723e-05}",20,13,12.739654848747616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 1.119548484259094e-05}",20,12,15.14326080657127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 1.0649474603824239e-05}",20,16,7.4349166688179125,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 1.0130093598630711e-05}",25,16,17.82619985461886,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 9.6360431039638514e-06}",30,20,20.19152732026991,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 9.1660877362476019e-06}",25,3,35.82566478362783,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 8.7190523622738685e-06}",25,16,15.476503502959464,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 8.2938191607573569e-06}",30,23,13.763737886824225,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 7.8893248272002229e-06}",30,15,24.551566702321995,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 7.5045579150768581e-06}",20,7,18.936386815431415,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 7.1385563066908327e-06}",30,23,13.919837372944794,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 6.7904048073794703e-06}",20,12,15.252519906045858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 6.459232857050451e-06}",25,15,20.087491866200914,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 6.1442123533282098e-06}",25,15,21.219967263782934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 5.8445555808665665e-06}",20,16,8.273176886792493,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 5.5595132416501367e-06}",25,13,20.651811668917823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 5.2883725813589637e-06}",30,10,31.52842032825334,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 5.030455607111439e-06}",25,15,19.488040694293225,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 4.7851173921290088e-06}",30,15,29.342646944285217,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 4.5517444630832312e-06}",30,18,21.61914027593073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 4.3297532660929705e-06}",20,4,27.624131241193755,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.5, 'e': 4.1185887075357082e-06}",35,25,17.657013519873715,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 3.917722766024328e-06}",20,12,14.75864591566927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 3.7266531720786709e-06}",25,5,31.113275675315926,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 3.544902152190152e-06}",25,0,40.6587188043477,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 3.3720152341391786e-06}",20,1,28.202717757853613,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 3.2075601105778547e-06}",20,0,29.79275309419631,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
254,False,"{'a': 0.5, 'e': 3.051125558036417e-06}",20,8,20.63734592299338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.5, 'e': 2.9023204086504041e-06}",25,13,22.343724194354316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 2.7607725720371986e-06}",30,22,16.54105627017547,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 2.6261281048762988e-06}",25,12,23.753241040168835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 2.498050325866635e-06}",20,0,30.873873306301554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 2.3762189738479388e-06}",25,0,36.235072269464936,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 2.2603294069810542e-06}",25,14,19.787770645661517,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 2.1500918409846271e-06}",20,11,17.82622328113274,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 2.0452306245234859e-06}",30,12,29.762350152416754,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 1.9454835499367136e-06}",20,14,12.424035165581383,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 1.8506011975819048e-06}",20,9,19.406062165780618,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 1.7603463121561693e-06}",25,14,22.4854430987026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 1.674493209434266e-06}",25,3,29.43744114841691,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 1.5928272119405093e-06}",30,13,31.560367172756777,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 1.515144112143249e-06}",25,13,23.656392051662927,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 1.4412496618296672e-06}",30,4,40.037684927208346,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 1.3709590863840845e-06}",20,15,13.75160010449522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 1.3040966227551563e-06}",25,16,15.244271579672816,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 1.2404950799567113e-06}",25,0,28.975953072517456,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
273,False,"{'a': 0.5, 'e': 1.1799954210031909e-06}",20,0,26.25518002538547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
274,False,"{'a': 0.5, 'e': 1.1224463652343422e-06}",30,19,18.45457958440514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 1.0677040100347827e-06}",25,11,24.118938289326643,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 1.0156314710024903e-06}",30,18,22.96587543998726,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 9.6609853966651164e-07}",25,8,25.52262975026435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",35,15,37.478220063188566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,14,11.142453993062606,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,12,14.387278901499206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,3,32.477951791070886,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,11,24.27164771640766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,6,43.353484029727646,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,12,16.527752999484715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,16,7.663678635980829,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,19,9.872230577052736,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,17,15.012018022447402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
